Flow Rate (l/s),Number of Negative Flows,Percentage of Negative Flows,Operating Hours (h),Consumption (m³),Number of Available Data Points,تعداد مورد انتظار,درصد اطلاعات موجود,month
482.23,0,0.0,2745839.2,998444.59,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
329.48,0,0.0,169749.6,137815.5,1095,1096,3596.77,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
994.89,0,0.0,8862145.1,1806237.7,1066,1096,3503.23,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
15.48,0,0.0,395719.7,61040.95,277,277,900.0,1401/011401/021401/031401/041401/051401/061401/071403/061403/07
214.66,0,0.0,3264.4,246369.299,613,639,2016.13,1402/031402/041402/051402/061402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
372.79,6,20.23,724267.1,936812.1,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
332.61,2,6.9,1031235.2,560462.21,1095,1096,3596.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
135.14,8,26.56,1178101.5,436930.65,1036,1036,3400.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
15.129999999999999,0,0.0,1055.0,9223.034,244,273,806.45,1403/031403/051403/061403/071403/081403/091403/101403/111403/12
153.37,16,51.62,962273.7999999999,640469.23,639,641,2093.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/09
70.03999999999999,2,6.67,326.1,24112.192,423,453,1400.0,1402/071402/091402/101402/111402/121403/011403/021403/041403/061403/071403/081403/091403/101403/111403/12
127.72,0,0.0,511908.5,579637.8999999999,397,457,1298.52,1401/011401/021401/031401/041402/111402/121403/031403/041403/051403/061403/071403/081403/091403/111403/12
96.31,9,30.12,1771642.2,200054.1,563,606,1858.17,1401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/02
186.37,1,3.33,733333.3,383133.293,821,881,2703.33,1401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/021403/031403/051403/061403/071403/081403/091403/101403/111403/12
85.77,4,13.23,437540.3,23999.688000000002,1056,1096,3467.19,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
410.11,5,16.14,2244040.4,1229511.2210000001,1036,1036,3400.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/12
104.11,8,26.67,4366.5,4653.594999999999,688,733,2248.75,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/111402/121403/011403/021403/03
9.92,8,25.81,93043.9,2452.2690000000002,673,730,2216.13,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/02
4.93,0,0.0,25.1,57.241,303,334,996.66,1401/101401/111401/121402/011402/021402/031402/041402/061402/071402/081402/09
256.46,0,0.0,1540678.6,602428.6,484,489,1583.87,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/04
230.74,3,10.0,732732.1,347676.95,194,277,629.47,1401/011401/021401/031401/041402/041402/051402/061402/071402/08
12.14,0,0.0,26.4,168.347,150,150,500.0,1403/081403/091403/101403/111403/12
9.27,2,6.45,66.4,210.99499999999998,463,485,1526.67,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
669.01,4,13.67,430258.60000000003,1441216.5,993,1034,3267.74,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
162.27,0,0.0,1228557.0999999999,716566.7000000001,611,611,2000.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
426.56,1,3.33,3764303.6,1737689.781,839,881,2759.31,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/081403/091403/101403/11
989.05,31,103.33,9199048.7,11755156.0,1085,1096,3564.41,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
17.82,0,0.0,353.3,1675.186,465,485,1533.33,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
57.06,0,0.0,2496093.9,121300.59999999999,328,336,1073.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/11
34.17,0,0.0,4226.4,74422.35,467,485,1540.0,1402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
37.78,1,3.23,1262097.0,32986.11,944,944,3100.0,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/081403/091403/12
189.87,0,0.0,4213611.7,710844.8999999999,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
36.1,2,6.67,229413.3,50811.24,806,825,2638.71,1401/011401/021401/031401/041401/051401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/111403/12
116.76,0,0.0,1695059.2,261275.1,937,976,3070.9,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/081403/09
100.2,0,0.0,542548.6,555191.3,970,974,3186.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/041403/051403/061403/071403/081403/091403/10
102.16,0,0.0,113493.2,11340.769,958,976,3139.88,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/08
103.62,0,0.0,136695.7,15056.599,1035,1065,3400.56,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
41.95,1,3.33,253.6,8558.033,202,214,660.97,1402/111402/121403/011403/021403/031403/041403/05
453.11,0,0.0,6818371.0,762916.1,975,1067,3196.66,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
17.47,0,0.0,479.9,3151.428,309,335,1016.13,1403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
20.77,0,0.0,21904.3,6425.395,384,396,1261.29,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/01
338.56,19,63.33,14499291.3,7079619.299999999,508,578,1671.08,1401/011401/021401/031402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/101403/111403/12
11.16,0,0.0,691.9,2729.062,273,273,900.0,1403/041403/051403/061403/071403/081403/091403/101403/111403/12
139.01,0,0.0,4621.2,192383.25,517,545,1706.67,1402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
27.76,19,61.28,1755.0,4281.994,1004,1005,3296.77,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/081402/091402/101402/111402/121403/011403/031403/041403/051403/061403/071403/081403/091403/101403/12
88.37,1,3.23,40393.0,13750.639,1086,1096,3566.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
75.48,0,0.0,4747.9,149782.964,424,425,1396.67,1402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/12
72.7,5,16.67,9308.9,2313.76,807,820,2656.67,1401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
3.61,0,0.0,44078.8,239.92700000000002,300,305,982.76,1401/011401/021401/031401/041401/051401/061401/071401/081401/111401/12
208.67,0,0.0,391262.9,310302.21,942,942,3100.0,1401/011401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/11
27.21,0,0.0,4735.1,18212.101,208,242,687.74,1402/071402/091402/101402/111402/121403/011403/021403/03
7.04,0,0.0,61.3,386.558,150,150,500.0,1403/081403/091403/101403/111403/12
155.38,0,0.0,3804.5,191821.4,932,946,3053.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/07
104.66,0,0.0,565670.6,357202.9,263,333,866.49,1401/031401/041401/051401/061401/071401/081401/091401/101402/101402/111402/12
260.96,14,45.169999999999995,760801.9,883577.59,701,701,2300.0,1401/011401/021401/031401/041401/051401/071401/091401/101401/111401/121402/021403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.0,0,0.0,0.0,0.0,45,62,145.16,1401/011401/02
0.0,0,0.0,0.0,0.0,36,62,116.13,1401/021401/03
36.51,0,0.0,204005.2,6563.602,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
255.26,3,10.0,1764086.5,388371.745,797,852,2619.9,1401/031401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/051402/061402/071402/081402/091402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/09
27.88,1,3.33,29526.4,5848.96,450,457,1476.67,1402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/07
274.4,14,45.7,623062.7,291231.32,1095,1096,3596.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.9,0,0.0,43.9,134.284,95,120,316.67,1403/091403/101403/111403/12
8.2,0,0.0,264.4,906.0889999999999,47,93,151.62,1401/011401/021401/05
69.66,22,74.04,1445169.3,687096.53,1063,1066,3490.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
0.7,0,0.0,1.5,7.024,249,273,820.0,1401/081401/091401/101401/111401/121402/011402/021402/031402/04
272.29,0,0.0,3233.7,369434.89999999997,554,578,1820.32,1402/031402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/10
467.96999999999997,0,0.0,2157410.4,977707.3,892,915,2925.7,1401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
41.25,0,0.0,47415.3,59867.279,366,366,1200.0,1401/011401/021401/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
96.47,0,0.0,1059581.8,149588.33,807,823,2648.39,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/03
106.32,0,0.0,479169.2,214934.6,497,520,1623.98,1401/011401/021401/031401/041401/051401/061401/071403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
7.49,0,0.0,584.0,5793.388,1096,1096,3600.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
411.76,8,26.67,3491641.0,1196340.969,1024,1035,3363.33,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/071403/081403/091403/101403/11
222.22,0,0.0,1837670.8,362422.884,1065,1065,3500.0,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
857.44,0,0.0,504335.2,467597.8,1020,1066,3346.66,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
723.11,1,3.45,656248.5,1212142.24,939,1005,3081.25,1401/011401/021401/041401/051401/061401/071401/081401/091401/121402/011402/021402/031402/041402/051402/061402/071402/081402/091402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
752.48,17,55.05,3321560.0,4402568.829,1017,1066,3336.67,1401/011401/021401/031401/041401/051401/061401/071401/081401/091401/101401/111401/121402/011402/021402/031402/041402/051402/061402/071402/081402/101402/111402/121403/011403/021403/031403/041403/051403/061403/071403/081403/091403/101403/111403/12
